created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Oct 27 09:49:49 +0000 2023;1717841019138658763;"Inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023.  . KPU Melayani, Integritas 24 jam 🔥 ____________________ #pemiluserentak2024  #pemilu2024  #kpuri #kpijatim #kpukotaprobolinggo https://t.co/MmtBJOqQR4";0;0;0;2;in;1634382470371241985;1717841019138658763;PpsBonsawet24;https://twitter.com/PpsBonsawet24/status/1717841019138658763
Fri Oct 27 09:49:01 +0000 2023;1717840815538802695;"KETUA Komisi Pemilihan Umum (KPU) RI Hasyim Asy'ari mengumumkan seluruh  bakal calon presiden (bacapres) dan bakal calon wakil presiden  (bacawapres) pada Pemilu 2024   Sumber: https://t.co/0roeieo4ib";0;0;0;0;in;68930552;1717840815538802695;mediaindonesia;https://twitter.com/mediaindonesia/status/1717840815538802695
Fri Oct 27 09:47:31 +0000 2023;1717840440505032708;"Pemungutan suara pemilihan umum (Pemilu) 2024 akan digelar beberapa bulan lagi. Masyarakat di Indonesia akan memberikan hak pilih untuk calon Presiden dan Wakil Presiden, calon anggota legislatif serta kepala daerah. https://t.co/s6rGkXoBge";0;1;0;0;in;350668803;1717840440505032708;indozonemedia;https://twitter.com/indozonemedia/status/1717840440505032708
Fri Oct 27 09:19:57 +0000 2023;1717833500727054820;"#TemanPemilih , inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023. https://t.co/PUhMbJGJnr";0;0;0;0;in;885135529473261568;1717833500727054820;kpu_kabkukar;https://twitter.com/kpu_kabkukar/status/1717833500727054820
Fri Oct 27 09:00:02 +0000 2023;1717828490081280186;"Untuk mengatasi penyebaran hoaks dan kebocoran data pada pemilihan hingga pelantikan presiden dan wakil presiden yang terpilih, Badan Siber dan Sandi Negara (BSSN) telah membentuk Satgas Pemilu 2024.  Baca selengkapnya di https://t.co/BR8JUMJzkA  #TRANS7Update #Sobat7JadiTau https://t.co/Tn777tW9tR";0;0;0;0;in;62464267;1717828490081280186;trans7club;https://twitter.com/trans7club/status/1717828490081280186
Fri Oct 27 08:36:07 +0000 2023;1717822470961709188;"Putusan Mahkamah Konstitusi yang memberi jalan bagi Gibran masuk bursa Pemilihan Presiden dan Wakil Presiden 2024 dengan mengubah ketentuan syarat capres-cawapres boleh berusia 40 tahun #BersamaPrabowo #MenataMasaDepan  Prabowo Subianto";0;1;0;0;in;2221519400;1717822302262583760;sthefanieau_;https://twitter.com/sthefanieau_/status/1717822470961709188
Fri Oct 27 08:33:29 +0000 2023;1717821809222140294;"Komisi Pemilihan Umum (KPU) menyatakan hasil tes kesehatan dari 3 pasangan bakal calon presiden dan wakil presiden akan diserahkan oleh Tim Dokter RSPAD Gatot Subroto pada Jumat (27/10). Hasil tes kesehatan akan menjadi penentu pasangan bakal capres dan cawapres di Pilpres 2024. https://t.co/Fx8UUNE7Pe";0;1;0;3;in;71436318;1717821809222140294;KompasTV;https://twitter.com/KompasTV/status/1717821809222140294
Fri Oct 27 08:25:27 +0000 2023;1717819786061922530;"@KPU_ID  #TemanPemilih, inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023.  #KPUMelayani #PemiluSerentak2024 https://t.co/rK8LBblrWE";0;0;1;2;in;1366956492532813826;1717819786061922530;KPUTulangBawang;https://twitter.com/KPUTulangBawang/status/1717819786061922530
Fri Oct 27 08:23:12 +0000 2023;1717819222456430653;"Putusan Mahkamah Konstitusi yang memberi jalan bagi Gibran masuk bursa Pemilihan Presiden dan Wakil Presiden 2024 #MenataMasaDepan #BersamaPrabowoGibran Prabowo Subianto";0;1;0;0;in;1630608905276620802;1717819164864500083;maleyintani;https://twitter.com/maleyintani/status/1717819222456430653
Fri Oct 27 08:15:31 +0000 2023;1717817289586987344;"Alhamdulillah.. Mbak Yenny Wahid resmi mendeklarasikan dukungan untuk pasangan bakal calon presiden dan wakil presiden Ganjar Pranowo-Mahfud MD di pemilihan presiden (Pilpres) 2024, Jumat, 27/10/2023.  Terimakasih Orang baik Memilih orang Baik   https://t.co/FRZbU5y6hX https://t.co/PS1tG1vAWn";0;2;9;8;in;1357226411832954880;1717817289586987344;_zhyme;https://twitter.com/_zhyme/status/1717817289586987344
