publishedAt,authorDisplayName,textDisplay,likeCount
2023-10-25T11:16:07Z,Rasih Gmail,"Bagus PAK Bagus,kan Bapak SUDAH Merasakan Kekalahan PILPRES 3x... NAH SUPAYA GENAP KALAH ke 4x ITU SANGAT BAGUS PAK.... MANUSIA AMBISIUS Plus Manusia HAUS KEKUASAAN,Makjuss.... MEMANG Bapak Gak ADA YG KASIH INFO, JIKA Di MEDSOS,BAPAK SUDAH SEJAK Keluar PUTUSAN MK, Pemberitaan MENGENAI GIBRAN YG AKAN MENJADI BACAWAPRES PRABOWO SDH MENDAPATKAN SENTIMEN NEGATIF DARI PUBLIK,JIKA SENTIMEN NEGATIF ITU BERLANJUT TERUS SAMPAI BULAN FEBRUARI TAHUN 2023.....CONGRATULATION ,I WILL BE Say Goodbye To U....",3
2023-10-25T11:37:05Z,n0xz zeek,Betul,0
2023-10-28T10:36:13Z,TM627,Jadi mikir dua kali milih bpk ps,0
2023-10-25T11:15:22Z,Bait Bait,Salah,0
2023-10-25T11:12:43Z,Ashuri Tuban,"Pengamat botak ini slalu menilai gibran negatif trus,, biar tambah lebar itu botak,, gas pol mas gibran.,💪💪💪",7
2023-10-25T23:07:53Z,Renaldi Lesmana,Emang bos kalo diperhatiin dari dulu dia kaya pro banteng terus,0
2023-10-28T15:13:05Z,Erlangga movie,makanya 2024 hayu kita gasskan tenggelamkan partai banteng 😂😂,0
2023-10-25T11:11:41Z,Moch Syahrial,Ulasan koplak,0
2023-10-25T11:11:23Z,Syafrul Abdullah,Si Botak ini gk cocok jdi pengamat politik krn dia pendukung Ganjar...Rocky donk jdi pengamat nya..,0
2023-10-25T11:10:40Z,Moel Awan,Sukses... sukses.... maju terus demi kami Rakyat Indonesia. LopeU pak Prabowo &amp; Mas Gibran❤,7
2023-10-25T11:10:26Z,BINTANG FOOTBALL,Terlihat seperti kakek dan Cucu.,0
2023-10-25T11:10:25Z,Emma Emma,HANYA GANJAR YANG TERBAIK AMANAH ADIL TEGAS BERINTEGRITAS BERWAWASAN DAN PENUH PRESTASI AKAN MENJADIKAN INDONESIA AMAN MAJU BERJAYA SEJAHTERA 🇮🇩🇮🇩💟💟👍👍 MENANG HATRIK DENGAN 1 PUTARAN 60.7%,4
2023-10-25T11:10:21Z,asiknya di desa,Kalah lagi lu,0
2023-10-25T11:09:31Z,Aki Soekamad,"KOALISI GANJAR - KOALISI PRABOWO ADALAH SATU PERUT.<br>Masyarakat sudah cerdas, sandiwaranya mudah dibaca😂",4
2023-10-28T08:24:47Z,SANTUY PARUY,???,0
2023-10-25T11:09:27Z,Emma Emma,TAK ADA TEMPAT DIHATI RAKYAT UNTUK PENCULIK DAN PEMBUNUH PADA RAKYATNYA SENDIRI TANPA PROSES HUKUM 🇮🇩🇮🇩💟💟👍👍,3
2023-10-25T11:30:13Z,Anak Terpelajar,Setuju<br>Nkri harga mati,1
2023-10-25T11:05:50Z,Nathan Izqian,Maaf pak kali ini kamu salah lagi.<br>Soalnya ini anak kelihatan aj polos aslinya buluuuussss.......<br><br>2024 bapak harus siap kalah ke 4x,1
2023-10-25T11:04:45Z,Wilson Napitupulu,Aduh kasihan Prabowo berharap Gibran bisa meraih suara di Solo dan Jateng. Pemilih sudah cerdas tidak akan mendukung bocah penghianat,6
2023-10-25T11:14:28Z,Ashuri Tuban,"Napitupulu,,, satu geng dengan Andrianapi, ini orang.🤸‍♂️🤸‍♂️🤸‍♂️🤸‍♂️",1
2023-10-29T10:13:32Z,FM AUDIO&PHONE,ojo ngambek boss🤣🤣,1
2023-10-30T12:12:01Z,Bagus Soek,Lu tau apa soap politik bocah,0
2023-10-25T11:01:26Z,Gus Wedi,"Woo...woo , ditipu berkali kali kok masih percaya sih..!!! Mikir.😂😂",1
2023-10-25T10:56:53Z,Singa Anom,"Hoax lagi.....................<a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a>",0
2023-10-25T10:56:12Z,Rakyat Jelata,"Nggak salah kok pak, biar sama-sama nyungsep nantinya.",3
2023-10-25T11:29:48Z,Anak Terpelajar,Amin,0
2023-10-25T10:55:30Z,karma berjalan,Ada anak yang kepingin wapres malah yang dapat anak yang silent,0
