publishedAt,authorDisplayName,textDisplay,likeCount
2023-10-26T10:15:11Z,Luna's Comments,"menurutku capres cawapres yang nir konflik cuma ganjar mahfud. tapi ini capres kasian banget, dimana-mana videonya dipotong 30 detik 1 menit. padahal kalo dia ngomong itu bisa 5 menit lebih. jadi framingnya kuat banget untuk menjadikan paslon ini &quot;buruk&quot;. <br><br>paling kelemahan capres cawapres ini cuma partainya pdip. kalau 2 capres lain masih ada identitas lainnya, kayak tragedi pilkada terkotor sejarah indonesia 2017, atau pimpinan pasukan mawar 1998, atau rebut paksa partai dari gusdur, serta anak emas bapak yang maju lewat perubahan aturan mahkamah konstitusi (konstitusi dirubah dengan hitungan jam).<br><br>jadi menurutku, paslon ini maju dengan mematuhi SELURUH UU yang berlaku dan sangat taat.",0
2023-10-26T09:52:46Z,Lili Darwita,Sombong...,0
2023-10-26T09:42:04Z,Akur Jaya3,Mas Ganjar sama pasti menang,0
2023-10-26T09:05:15Z,Kampleng 21,GAMA DONG ...,0
2023-10-26T08:49:36Z,Slamet Tmw,menang pak,0
2023-10-26T08:42:27Z,Endun Durahim,Jangan khawatir ...pdi p tetap jaya,0
2023-10-26T08:32:57Z,Erna Wijayanti,Tetap semangat pk.....sy psti dukung bapak,0
2023-10-26T08:22:50Z,Firman Noor Sirdan,Assalamu&#39;alaikum Menangiswak kak kak kak,0
2023-10-26T07:54:54Z,Haris Dion,Tetap setia dukung gama,0
2023-10-26T07:46:16Z,Vano Vano,Yg menentukan kemenangan adalah rakyat indonesua bukan siaoa2 sangst setuju dgn oendapat oak ganjar. Turun kebawah kerja nyata untuk rakyat oasti oak ganjar pranowo yg akan memenangkan konstetasi pilpres 2024.,0
2023-10-26T07:37:37Z,FERNANDO REVIEW,"Optimis pak kita menang, ngapain milih orang atas Budi baik MK 😅",0
2023-10-26T06:58:54Z,nanuk suryani,Pasting menang   kita usung GM KE RI 1,0
2023-10-26T06:45:01Z,Indonesia Jaya,"Ganjar yes, prabowo amin no",0
2023-10-26T06:42:58Z,Indonesia Jaya,"Top pak ganjar, kita harus optimistis untuk indonesia emas",0
2023-10-26T05:47:51Z,17 Plus,PREEEETTTTTTT‼️‼️‼️‼️,0
2023-10-26T05:32:42Z,Ris Wondo,Harus optimis pak,0
2023-10-26T05:28:12Z,TRIYONO MARTOREJO,Cieee sombong,0
2023-10-26T05:21:53Z,Solic Andika,Siapa juga yg mau nyoblos partai kebo 😝🤣 udah ga mau di bohongi ke 2 kali cuakzz,0
