publishedAt,authorDisplayName,textDisplay,likeCount
2023-12-07T14:50:38Z,@my-cf4ss,"Dari dulu pemimpin negeri ini belum mampu mengatasi pengangguran dan kemiskinan. <br>Menciptakan lapangan kerja, namun yg kerja org asing. <br>Cintai produk dlm negeri, namun pemerintah tdk suport pengusaha dlm negeri malah import diam&quot;.<br>Jdi jawaban capres dan cawapres semuanya omong kosong. 🤣",0
2023-12-07T14:50:38Z,@wiryowiryo2020,Paling enak musim hujan gini makan <br>Soto betawu<br>Soto makasar<br>Soto lamongan<br>Lontong kudus<br>Nasi padang<br>Empal genthong dan masih banyak lainya yg merek Indonesia.,0
2023-12-07T14:49:45Z,@adi-ml6jr,"Kadang yg pinter ngomong belum tentu pinter kerja, begitupun sebaliknya😊",0
2023-12-07T14:49:40Z,@dodiprayitno3091,blimbing sayur mn,0
2023-12-07T14:47:34Z,@user-id7uv5iq7o,Ini kalau &quot;dia&quot; hadir ya bisa mencrett.....asam sulfat bisa jadi amonia cair...😜. Pak Mahfud kelihatannya masih menyembunyikan kuku nya,0
2023-12-07T14:47:03Z,@user-tg2kv4mg5b,Gak perlu omongan..butuh bukti..,0
2023-12-07T14:44:33Z,@djuneardysaputra6110,"Ga nyangka kualitas gus imin mantap jg, bisa lah ngimbangin pak anies",0
2023-12-07T14:44:24Z,@zax_official2316,"Gue pgn punya presiden dan wakil presiden nya yg cerdas bukan pinter, pinter itu byk, jd gue pilih no 1 AMIN mereka berdua layak jadi presiden RI dan wakil presiden 2024-2029<br>❤❤❤❤❤❤❤☝☝☝☝☝☝☝☝☝☝☝☝☝☝☝☝☝☝☝💯💯💯💯💯💯💯💯💯💯",2
2023-12-07T14:43:29Z,@bronoz898,Kasihan aku lihat pendukung prabowo gibran.. jam 9 harus tidur saaya😂😂😂,0
2023-12-07T14:43:20Z,@bintararay6764,"Gak kebayang kl gibran ada disitu dan dpt pertanyaan bgtu cerdas dan kritis,.😅😂",0
2023-12-07T14:42:58Z,@adesuwarno4345,Gibran mana?,0
2023-12-07T14:41:50Z,@ontong2062,Asam sulfat kmna ya??,0
2023-12-07T14:41:03Z,@ClaraLimowa-wi4qx,Gratis bpjs itu yg benar,0
