publishedAt,authorDisplayName,textDisplay,likeCount
2023-11-01T13:06:25Z,Jf Abadian,PENDUKUNG ANIS NONTON AJA,0
2023-11-01T12:54:06Z,Abdullah Fuad,Petugas pasang...gk  tahu x ya??? Kok sampai do copot🤣🤣🤣,0
2023-11-01T12:52:57Z,Johani Johani,JUTRU RAKYAT OGAH PILIH PARTAI PDIP YG SUKA BRUTAL..PANTESNYA DITENGGELAMKAN SJ..,0
2023-11-01T12:52:24Z,Melly Ana,oh   gitu  ya pakkk  mau lihat banteng gamukkkk😂😂😂,0
2023-11-01T12:51:21Z,Johani Johani,SIAP RAME2 TENGGELAMKAN PDIP,0
2023-11-01T12:49:23Z,Komang Suardika,Pas pak,0
2023-11-01T12:48:30Z,nisa resal,"JANGAN MACAM 2 SM BANTENG MONCONG PUTEH KALAO LO NGGAH MENSAL SY UDA MENGIGATKAN JANGAN MACAM 2 SM BANTENG MONCONG PUTEH KALAO LO NGGAH MENESAL LO,MAU CIBA  TANDOKNYA BANTENG MONCONG",0
2023-11-01T12:48:10Z,Abubakar Supriyono,"kalo tdk mau d sebut cengeng ,ya gk usah d anggap tindakan penurunsn baliho😂😂",0
2023-11-01T12:46:43Z,Dino Badrun,brutal y disikat sama aparat.,0
2023-11-01T12:45:31Z,Akhmad Kusaeri,Nama partai kok disamakan perilaku hewan banteng. Piye too kii,0
2023-11-01T12:43:47Z,seputar priangan,Yang lain perang ekonomi ini sibuk urusan sampah visual,0
2023-11-01T12:41:11Z,Ayi Nuryati,Ada hiburan .😃 aya ssling cakar .rakyat senang,0
2023-11-01T12:36:17Z,H ZAENAL ABIDIN ARIF,Segera bangunlah. Kita rindu kamu bangun. Dan ngolok presiddn SBY kayak Sapi. Inget kan kamu,0
2023-11-01T12:34:44Z,Tobias Tobias,Tidak etis kejahatan  serahkan <br>seorang gubernu pengabdi negara tapi tingkah lakunya brutal brutal brutal..,0
2023-11-01T12:28:12Z,Bella Nur,"Jangan ganggu banteng , banteng lebih brutal klo di ganggu..",0
2023-11-01T12:27:58Z,Kejaween,Selama masih banyak pemabuk penjudi tukang parkir liar premanisme pemalak togel capjikia selama itu juga banteng akan tetap memiliki masa... tapi alhamdulillah pemuda sekarang banyak yang solatnya rajin ikut kajian insyaallah pelan pelan pengikutnya banteng akan habis tinggal nunggu waktu,0
2023-11-01T12:27:16Z,Saman Saman,Sudah pada ketakutan koruptor ke bp ganjar bp mahpud MD politik senior ayo rakyat Indonesia kita bersatu dukung bp ganjar bp mahpud MD supaya koruptor di babad habis karna koruptor musuh bangsa dan negara salam waras dari rakyat jelata,0
2023-11-01T12:26:11Z,cemong saputra,kompor beledug,0
2023-11-01T12:23:51Z,Kodim Wijaya,Memang hukum hanya punya bareng bang,0
2023-11-01T12:18:54Z,Dewi Ewie,GAMA semakik oke,0
2023-11-01T12:09:21Z,Triyani Yani,"Gubernur Bali itu yg mengusung siapa?<br>Gubernur Bali itu di naungan partai apa?<br>Yg nyuruh nurunin baliho itu gubernur Bali,,klo anda bs menjawab pertanyaan di atas maka anda akan tau jawabannya,,",0
2023-11-01T12:08:24Z,Steak Radja,Baperan....,0
2023-11-01T12:08:05Z,maslik 98,Orang Cerdas Pasti Pilih Pak Ganjar &amp; Pak Mahfud MD 1 Putaran Gue Ykn 2024 Jawa Jengah Gaspoool,0
2023-11-01T12:07:44Z,Hary PW,Sudah mulai kelihatan tidak netral,0
2023-11-01T12:06:30Z,Robi Godean,Blm waktu nya banteng ngamuk tunggu saja,0
2023-11-01T12:05:11Z,Abdullah,"Yang nurunin cuma satpol pp, bandingjan dengan penurunan baliho HRS, pasukan tni lengkap dengan tank bajanya.",0
2023-11-01T11:59:01Z,Su Ratmi,Wes sakarepmu,0
2023-11-01T11:56:05Z,Sen Bae,Ributlah woy perang sekalian,0
2023-11-01T11:54:04Z,Agus Muliadin,Klo diperhatikan lambang Banteng yg ada dibendara PDIP itu mirip Hantu ya 😂😂😂.<br><br>Semoga PDIP kalah dan hancur di 2024. Amin,0
2023-11-01T11:50:30Z,Abdullah Rohman,Tetap PDI P,0
2023-11-01T11:48:19Z,priyok rafiq,"Politik bikin gaduh aja, kalau mau perang sesama partai sekalian aja, supaya cepat selesai",0
2023-11-01T11:47:57Z,Yosep Jehawan,Mungkin saatnya banteng di vaksin,0
2023-11-01T11:47:51Z,Khusnul Imam,Apa nya brutall,0
2023-11-01T11:46:17Z,Di din,"Banteng klau diam jangan diganggu, klau di ganggu ngamok, ngamok nyusep di gorong grong",0
2023-11-01T11:45:13Z,Di din,Mosok pak,0
2023-11-01T11:44:02Z,Habib Alihadun,APAKAH KANDANG KERBAU SUDAH  AKAN RUNTUH???😂🤣,0
2023-11-01T11:43:28Z,Dody Jonk,Bodoamat,0
