publishedAt,authorDisplayName,textDisplay,likeCount
2023-12-02T00:15:19Z,@gabrieleAlx19,"No.1 sama No.3 gw perhatiin pada gak punya gagasan yg jelas, yg No.2 jelas-jelas melanjutkan program presiden Jokowi bukan sok-sokan mau berubah tapi cuman alibi biar dikira beda padahal miskin program 😂",0
2023-12-02T00:35:50Z,@andreandre2741,"@@gabrieleAlx19 WADUH SITU KEMANA AJA OM, GEMOY, RIANG GEMBIRA ITU GAGASANNYA MEMALUKAN, LEBIH BAIK NO 1 DAN 3 BERSIH NGGAK CACAT HUKUM, DAN BACODMU JANGAN ASAL NGOMONG, YANG SERING TIDAK HADIR UNTUK MENYAMPAIKAN GAGASAN TUH NO 2,PLISS DEH ORANG DUNGU MENDING DIEM, SEKALI NGOMONG LANGSUNG MENCERMINKAN KALAU SITU RAJANYA DUNGU",0
2023-12-01T02:02:27Z,@user-lt6yj2hb5v,Gemoy tapi temperamen dan arogan ya???,3
2023-12-01T02:00:32Z,@stevanusindrakurniawan7708,"Apa yang dia lakukan di 1998, Tak akan bisa dilupakan. Dia yang SURUH...... dia yang CULIK, dan dia yang SURUH TEMBAK. Mau bilang gak bisa move on ?? Ya jelas TIDAK....terutama bagi yang merasakan.",7
2023-12-01T14:30:07Z,@SemangatChaneloke,Apes bnr si wowo jd kambing hitam dr jendral2 lain yg nyulik dia yg disalahin sm lu 😂,0
2023-12-01T01:58:54Z,@user-wx7wj5bn1e,Apakah negri ini mau dijadikan negeri dongeng ?,1
2023-12-01T01:58:13Z,@noen9053,aku pilih pemimpin yang berprestasi dan rekan jejak ya jelas dan pro rakyat bukan cuma viral dadakan apa lagi ijasah ya palsu 😊,6
2023-12-01T04:20:11Z,@sebihsuprianto5747,Yg ijasah palsu siapa bro biar jelas ngomong nya ?,0
2023-12-02T15:13:26Z,@noen9053,@@sebihsuprianto5747 banyak KASUS ya bro cari aja di google pemimpin ijasah palsu yang enggak selesai selesai kasus ya,1
2023-12-07T12:59:58Z,@cnicitranurinsani1894,"Km boleh gak suka sm gibran tp jgn menuduh ijasah palsu,sy jg gak suka dg gibran akhir2 ini tp sy gk menuduh macam2,ckup gk usah dipilih beres",0
2023-12-01T01:55:50Z,@madeyasa5379,"Seolah olah gemoy itu laku keras, tapi muak melihatnya",4
2023-12-01T03:05:09Z,@dwikurniawan5122,Bner awal2 ya bagus tapi malah makin muak,0
2023-12-01T01:55:30Z,@brotosenocokrowiloto8441,perekonomian filipina sangat baik setelah dipimpin oleh Bong bong marcos. Bong bong berduet dengan anak duterte sebagai pertahana.,2
2023-12-04T02:54:45Z,@ardi08,Ah masa iya? Perasaan nggak jauh2 amat berkembangnya si Filipina,0
2023-12-01T01:53:36Z,@ajoypratama9757,Semoga ini ke banggan  demi bangsa bukan k senangan  kompetisi  kami ber harap  pasangan ini  mampu lanjut  kan juang bangsa ini  maju &quot;&quot;,0
2023-12-01T01:53:26Z,@masyhurirosyid4100,"Masih capres sudah bergaya menggelikan, .....................",1
2023-12-01T06:07:35Z,@haloduniaku,Sudah pasti menang maka nya dibawa Santuy aja 😅😅😅😅😅😅😅😅,0
2023-12-01T01:51:38Z,@ridhobaihaqi7311,Emang iya kok. Cuma pura2 gak ngaku aja.<br><br>Kelihatan banget biarpun ngeles 1000 bahasa juga.,1
2023-12-01T05:55:45Z,@charleston7970,"Nyerang sana sini, aduh jadi partai nyinyir, partai gak punya harga diri lagi. Pd ip partai gak punya komitmen lagi, jadi tukang nyinyir, jangan sampai mamaknya gila",0
2023-12-01T01:49:37Z,@Sabangrubiah7857,"Capres  harus luas dan banyak gagasan nya,, <br>Tuk membangun negeri ini so pasti rakyat nya,, bukan begono",1
2023-12-01T01:46:12Z,@Desdiana,"Pertanyaannya, kenapa?<br>ngak boleh emang? dosa ? nyerang pasangan lain? nyebar berita bohong?<br>CNN ngak tobat2, media elite global.",0
2023-12-01T01:52:08Z,@ridhobaihaqi7311,IQ jongkok 78 poin nongol 😅😅😅,0
2023-12-01T01:45:44Z,@nitaherda3070,"OPOO AE GEMAY GEMOY, TAMBAH KELIATAN GAK MUTU",0
2023-12-01T01:45:21Z,@jhon69joker31,Itu yang mengidikasi GEMOY itu masyarakat bukan Prabowo dan mas Gibran emang ada prabowo bilang klo dia GEMOY itu yang bilang netizen bro...,8
2023-12-01T01:41:30Z,@cintakunegeriku5645,"Pilpres itu ajang utk memilih pemimpin negara, bkn ajang utk memilih badut !",3
2023-12-01T01:48:05Z,@sriwulandari4799,"Ya betul,,pilih yg pasti2 aja deh bukan yg karbitan..",1
2023-12-01T01:48:40Z,@RavaRadityaRahman,Yang penting kekuasaan,0
2023-12-01T01:40:32Z,@user-lh2ul7kw4j,"Mencari cari borok orang lain paling mudah. Cobalah masing² instropeksi diri. Karena setau saya, tdk ada manusia yg sempurna, karena kesempurnaan hanya milik Allah SWT, Tuhan YME.<br>Lagi pula..., anda para pembenci orang lain sudah berbuat apa bagi keluarga, bangsa dan negara kita ?",0
2023-12-01T01:58:25Z,@sangguru-er8cb,"Benar sih tidak ada yg sempurna. Tapi berniat busuk n merancang kejahatan itu hanya mereka yg tidak menghiraukan etika. Itulah yg dilakukan Anwar Usman ketika memperkosa hukum untuk meloloskan Gibran, sang keponakan tercinta.",0
2023-12-01T01:38:28Z,@FRHN-is4xw,"Kasian aja, sudah uzur dipaksakan jadi kekanak-kanakan hanya demi mencari suara....",4
2023-12-01T05:14:19Z,@pito6979,Lah kalau menang bakal dapat marketing award....😊,0
2023-12-01T01:37:08Z,@munchenlee8935,Prabowo Mantap... <br>Sersan = serius tapi santai...!<br>❤ Prabowo - Gibran ✌🏼 2024.<br>Yang iri ke laut aje...😂,5
2023-12-01T01:41:52Z,@saepulkamal2635,Kami rakyat Indonesia pilih yg banyak gagasan nya untuk negara dan bangsa seperti pak Anies Baswedan capres terbaik untuk bangsa dan negara Indonesia,0
2023-12-02T00:42:23Z,@munchenlee8935,"@@saepulkamal2635 🤣🤣🤣 tidak perlu mengatas namakan rakyat Indonesia...!<br>Ada 3 calon, berarti suara rakyat terbagi 3.",0
2023-12-02T10:45:11Z,@riyadputra3699,​@@saepulkamal2635bilang iri saja karena gemoy sudah jadi trending kalau gagasan dan visi prabowo gibran sudah mantap sekali itu asta cita nya itu program the best,0
2023-12-01T01:35:50Z,@vaelsyandy8373,"Waduuuuh maaf aku tuuuh ,jga suka pakprabowo,biar gimnapun beliau punya nilay baik untuk NKRU tpi liat babe joget2 trus kabinetbya apa nih nanti,,,apakah kabinet pargoooy,,,hihihi sht2 pak sukses sll jg mas gibran .sht  trus y mas",3
2023-12-01T01:34:32Z,@user-kw5ee3fp7o,GEMOY ITU LEMBEK,4
2023-12-01T01:38:53Z,@user-lk3dl4mc9j,s7 Gemoy Versi Militer emang lembek ya😅,0
2023-12-01T01:55:48Z,@omingpadha1510,lembek kau punnya muka😂😂.yg lembek itu kamu..ingatt lihat bro itu tentara bukan pol pp😂😂,0
2023-12-01T01:34:24Z,@Anton-ky9ze,Gemoy gembrot letoy,0
2023-12-01T01:33:39Z,@nina_daily1659,Prabowo jadi badut<br>Gibran girang bertepuk tangan  .<br>So sad....,3
2023-12-01T01:39:36Z,@saepulkamal2635,Tapi kami rakyat yg cerdas pilih pemimpin yg cerdas pak Anies Baswedan capres terbaik untuk bangsa dan negara Indonesia,1
